72363,15344
41378,72736
20462,10386
54884,76117
44955,13625
97946,86425
49905,98100
61873,91850
62673,77437
90860,14118
74766,12037
30207,55110
58550,37582
66025,75460
74537,46836
77324,78416
66962,20376
8528,50661
66306,68326
39935,73740
69091,9607
63423,89014
12423,70131
37431,3113
42556,19162
349,2301
43042,1
87012,90396
60895,85039
62023,80985
12590,14838
83682,86546
33448,1743
26440,78459
79383,7473
74925,52058
13482,43973
37828,67413
66886,16514
15536,5697
55806,25828
54035,70189
34392,90967
12728,40621
63345,57049
36807,84471
15995,84155
69178,22747
98655,45309
97387,74723
89063,81340
91741,14757
42690,67037
93093,7119
60275,52624
7200,5756
9461,70278
87203,22014
66448,4618
70044,39298
77889,63933
73259,78486
10453,81439
48538,92430
489,40449
5945,17526
39654,7887
32496,94702
30652,35109
319,66090
27015,64253
34389,52268
61983,81047
43343,65486
17635,77673
23708,5395
63652,54797
94849,68965
21242,97411
48083,57918
39215,85557
58979,21138
9040,41793
78267,12927
14713,1085
32695,75956
62527,24021
90923,96054
39283,75324
69809,82979
68490,73619
66908,21122
11241,39161
24360,732
17575,42496
13721,83380
40223,81808
32383,20821
80007,91025
37592,1831
89806,41203
53103,83500
98808,62485
67415,82865
27140,51047
36685,25675
30915,8527
41357,90487
64195,6959
47930,88281
7391,59059
30366,38138
8317,52099
43612,66491
19909,56605
22031,52620
67962,16629
16603,51204
63327,7492
58945,89021
79528,98780
214,72615
15314,76911
59902,66746
66042,79027
21991,33694
99217,67934
32668,58516
65295,48411
97135,95923
72377,62067
73964,31087
51723,46673
54749,86182
16686,73430
45616,56457
97681,70955
49568,48690
33853,29074
63440,50439
77397,97826
97903,7798
23398,57354
68318,5259
67071,13362
64649,1752
27191,80203
21688,27229
63366,21673
91183,7650
73958,85406
37555,11895
23519,8876
56771,86517
92312,81146
47597,3298
83916,82176
46554,27040
77588,19860
82574,42038
97550,78338
76876,5472
99954,41741
49747,32346
26610,76707
40580,89868
57110,48488
26396,31599
99437,80129
65690,92095
43071,96541
71557,14802
28628,19759
13463,31224
15404,31568
48501,82679
93265,65408
94875,69971
38950,79602
21450,15488
18679,65749
30326,63093
36990,41580
49771,9407
67829,54102
5836,47928
83969,2009
84416,35595
35434,65093
40582,14620
75818,71651
12462,32375
95436,84366
70822,63815
99911,61205
48467,84833
95042,67193
94599,80887
40791,97063
25600,82222
69050,6462
77535,68716
310,29793
66903,73233
37347,41759
69359,70969
15013,93147
99617,26820
21863,59584
62843,73636
67900,95964
32539,21164
36906,31689
2701,39820
52838,73609
91934,78039
27999,52144
71610,54985
65748,90061
63107,12165
59510,14789
15671,78233
43518,10589
91777,50229
34624,85273
39333,14999
76977,70124
46724,21164
83198,94424
44378,88247
49533,34506
72935,40760
19219,78352
29395,18162
70851,13592
10928,17418
73558,7262
56177,60789
85522,68501
20403,48645
12456,6162
33926,94662
84504,99683
51836,71518
80948,30719
51227,29230
91508,65530
37157,20445
7612,77851
59151,23973
46279,336
60994,17728
23488,13553
23113,92403
52700,92085
66364,96290
67428,70626
12585,61090
83836,52777
98457,36422
78674,83935
75525,20202
54364,76201
54487,65676
20456,78999
13451,54941
57693,52363
56983,58
85306,24061
54557,49784
42505,68581
30921,18263
95303,61100
38171,68632
88059,87973
88524,59214
39426,18187
16677,84352
74367,84191
13638,63693
61471,85526
71470,86335
51618,89785
51055,26397
99376,48247
95729,89588
62016,8956
19082,55978
75206,38057
70784,34962
44531,43372
98797,31919
30407,72413
67297,34065
68634,71394
22706,15036
2895,12099
64643,1946
60252,41242
30104,51485
5534,62949
79621,68218
26199,67765
32012,13151
56328,16141
35360,20384
69030,68097
68272,10002
94595,28744
68564,74754
72019,56553
65777,23678
45372,38216
35184,60730
323,59822
24116,35478
16840,19768
44384,32793
32714,38305
76623,15231
40284,6671
4632,80412
19620,32097
52461,57108
61943,89436
94417,76636
69661,4247
66448,55597
54924,64954
86863,54230
64229,54450
49534,170
21887,95218
89460,37205
72317,47096
63809,60072
7666,63930
19830,9564
75487,99576
5574,26955
40182,58335
77676,55323
45903,98581
97996,14480
49227,67742
99149,36619
87323,51660
88772,1121
93619,93468
72858,52678
63894,12486
96678,28567
40390,70631
11425,23626
15797,6874
77913,65299
65810,56517
20145,89616
23363,10879
93949,5130
73013,57813
23008,53818
31250,85099
99352,49075
81544,53059
67771,6612
4675,91951
72804,81630
98796,28984
36404,832
33938,89428
78109,89535
36625,46411
73765,9298
62074,8901
19786,20169
79668,19336
9160,59015
57336,89256
17730,37991
75134,42227
98658,85122
78465,94665
1383,9096
60056,84472
61896,44589
81957,21671
13206,79814
55407,19367
39363,1022
43719,31526
50583,24487
53271,83130
78679,20529
15592,81951
65461,91269
16986,23100
42359,45826
66172,84488
99148,97469
64884,30314
64383,40182
25616,91347
61685,11618
50719,70167
28169,43932
14084,11107
43260,70202
94279,929
15986,38056
72020,13601
50671,51444
59452,59082
82848,94471
96474,14239
17913,45164
28853,32438
46959,79439
73248,37096
68467,20058
1009,42058
65,36755
91944,68906
19904,55436
30096,70790
98027,63027
93466,5303
3318,84410
66868,37822
37319,22916
54523,41449
31516,66394
8849,41667
8430,21639
68512,33304
43514,92144
4407,50878
38054,10502
41674,67390
35818,69777
52241,20038
19872,4447
63037,88778
87367,21703
36760,68970
8360,70146
84093,11861
34638,43154
58047,24802
44970,5232
41365,23190
34582,43592
50741,90313
4078,94326
88994,29622
26307,75417
48001,26186
54724,60356
64299,43132
4065,3708
57308,61002
21252,58936
14041,59378
99757,73761
48290,96437
69182,17707
27704,97382
37333,7118
78543,27295
36005,87343
6912,50168
28251,17607
61175,28683
98024,55945
24890,21033
34190,91714
33175,49000
38791,66297
32964,60782
96406,84872
35442,41117
83565,54046
61947,19700
23467,6502
40863,20031
3360,95073
54626,61706
16954,7209
91273,72299
21117,72684
60128,71968
60690,97352
61847,92202
66875,18495
63918,37659
55649,431
21292,13852
80940,34790
90611,31625
37682,96172
19861,60932
91840,5874
78241,1127
27409,47563
16396,46210
51748,33868
80617,20630
56508,35670
69778,45001
61554,43056
17526,12152
38938,61677
47978,16423
44640,76640
38013,92680
85807,61968
18303,28895
36647,8239
38933,28777
66462,84567
62990,35815
55755,56727
82325,17552
27390,57023
87402,66479
60772,93225
75602,93701
77115,58427
83547,36919
3660,20030
91293,86397
55214,89695
77586,76754
11215,91024
65383,52335
34123,82476
23915,34180
68829,82343
49744,89386
67423,7883
4182,35422
34698,94999
28552,68546
28503,8471
16606,36459
57412,68303
65665,24257
44137,54060
45178,30308
19406,40402
51514,30298
61350,74152
55126,20247
13400,16803
31937,96132
42473,99195
37564,13207
85049,26918
28762,78967
441,1701
11512,34100
57381,15615
66487,81567
68570,97760
29682,81334
80535,14073
71635,2790
88053,79422
6225,57665
18422,69570
2929,2547
62322,93307
94815,60656
83170,92704
78009,31995
98248,56698
65109,11675
96210,59649
61936,85630
13262,64471
53718,97717
83252,9904
40161,99794
32824,61344
84039,92041
68195,68080
31293,21829
9068,30576
38734,90998
985,70719
62500,68697
68253,51494
418,95514
79908,31901
11919,26112
20534,51742
96462,67721
16692,17737
48754,6800
24548,10665
25752,76624
67380,50905
24913,75510
29011,89033
23776,24074
62592,4353
34430,86412
4665,43428
35602,4442
51920,65544
65001,48000
97309,49652
73892,19828
54222,59368
1452,75307
61898,73686
33508,16360
33376,43399
68136,56849
95786,42513
45386,58819
51719,22502
72944,51064
26131,62398
27301,72738
84067,61372
99608,33145
55428,30319
79411,13269
73572,51038
15010,92371
13827,92430
97853,60701
48130,76419
23252,4091
89668,93898
77604,55340
17100,55043
70626,9331
29176,37082
1174,15820
20824,1519
68518,42098
67457,23755
36131,71789
53219,39977
88258,48558
40970,81049
81185,88246
6394,58061
88370,37
53753,45151
58377,43043
49103,2677
97711,27298
36960,14230
24956,65805
95840,64777
23990,60833
37597,15475
39370,52053
40854,2547
51732,1418
37472,94119
96540,96416
93059,54427
97525,22388
34304,68029
74752,83590
16949,55252
14411,44853
39825,62817
22104,40467
98973,11162
45952,59236
74599,3220
92872,14263
66003,62101
99245,90992
35994,92512
64387,14537
2408,74649
70775,87783
49702,52514
71631,51994
92794,24118
63263,37714
22805,56316
98275,61241
15299,80691
9777,97905
15025,98902
83085,30453
54283,50315
27835,73715
95467,67542
86534,60323
32794,23406
8971,70641
25092,7480
73282,81946
4558,35785
39547,5321
19546,24587
42601,17797
60452,57649
45654,18168
12113,76606
5005,21400
72190,79741
70124,53477
44165,25941
43735,73628
36520,44062
20462,81963
10987,21357
1401,60196
40664,64739
32169,9665
70270,94104
34704,87579
37113,69155
37673,29170
79134,95114
84943,67259
171,80083
12376,90177
96652,14491
565,69973
15406,8049
11610,71536
89253,70040
65631,31592
31409,56242
72954,89826
94650,31366
72719,76991
75879,6205
57459,67462
31369,84624
74131,22610
74601,62376
34414,21513
96943,63761
7755,91180
9777,27466
51065,48782
18667,40542
66899,45051
52375,48712
50711,53717
85595,61253
90824,86864
72748,89222
22726,9769
62963,86278
1385,32452
1140,93942
47695,69804
53278,46740
64613,21895
45396,9330
55745,54213
47240,48622
69374,90996
95300,59870
84889,41993
74927,99674
3868,46637
45854,20122
63216,66376
68256,92207
82084,67365
45688,58755
7872,63771
49046,5717
49675,71867
82471,99090
34292,49178
4279,10539
48903,42082
14428,60702
30022,34551
12298,19505
85117,1508
8732,55828
1406,75566
89383,39741
636,82314
23573,28791
88346,14136
62534,57290
83,3967
27909,93919
3787,5694
86005,9164
52237,79789
80552,87276
21634,96929
388,56901
18611,2766
1593,80759
84862,25866
20607,72612
99565,17226
87840,2613
19047,67431
20906,8400
17100,76077
39718,6339
64747,28058
72870,91146
59568,29265
49822,74574
29424,33072
70420,75464
894,42813
16719,60734
3512,29229
42762,27553
60728,30242
34863,7720
92992,86049
89756,26649
17986,94405
11914,51871
78485,8315
68182,88635
3986,25005
16895,83941
87248,21244
66723,61445
72497,34244
54901,70296
11547,90327
72449,59889
64172,9374
57941,18672
21410,74891
96360,21154
73495,60164
12620,21649
90558,55976
76610,66275
12277,91972
15361,55062
98785,32417
15701,13499
97354,53759
81264,57322
95129,72176
54859,94849
40189,12731
86086,19127
44386,98174
65772,29160
9052,6125
31063,46657
5375,49281
52252,21429
83290,20987
41911,59382
56331,29641
52377,78166
45850,72315
47080,66660
60908,89996
83397,15144
22340,40071
41211,41552
40994,57572
48520,76787
39580,69595
78668,24259
5608,37643
60444,69079
63964,44630
27924,53059
90873,22257
86079,86165
18818,50090
16359,89714
78460,90459
10629,78266
47701,62472
87080,49466
42594,86787
35070,88741
25220,56396
91481,56907
3968,3632
54064,31651
27509,25185
25360,52424
31442,89597
1961,55866
64583,45541
90146,20858
86552,80688
94402,92765
91435,84849
85054,54381
70662,98722
64315,94470
16849,72755
22024,17008
93137,28944
64536,58590
9587,69532
29439,17359
96951,72435
5103,95925
50629,68430
68536,95741
3019,94782
60212,57082
10589,9451
76776,24977
34624,91191
81170,22035
96794,6231
71075,44237
13772,69401
75336,32991
18880,53642
71229,6531
39199,93300
35626,90488
78743,49184
34977,70578
38748,46605
20634,18882
42802,29577
24366,16268
30331,93407
76358,57336
32413,37899
89145,17226
94006,44679
60083,86316
42950,56489
38776,15780
78104,63249
96081,84709
18304,57125
2714,28973
28745,70012
17348,22418
24695,29469
86944,37980
83775,68642
63731,37054
62618,41307
99325,98054
73827,36321
46371,47752
35025,57788
14355,52211
75756,53895
21965,75669
42777,58849
27029,54796
3927,6794
63150,30478
30638,94489
27797,5099
20506,12546
26912,39578
32723,9069
68690,39503
75281,71789
93795,36489
91823,47113
78524,66634
46837,45311
8564,71480
39411,30638
31560,99048
2865,40926
77292,87072
35127,27853
38206,68814
83310,76170
49028,83640
40908,13372
75598,27631
6066,56500
49794,40808
75010,6491
51812,293
59656,3414
58593,81453
80522,76479
20161,86304
78889,99002
15513,7154
26604,37587
17492,70126
42249,41760
41719,43977
427,50515
64103,73631
38860,87500
95496,96377
9793,24718
31662,26300
46453,33212
73739,48837
89209,64229
93905,27925
24813,65643
84819,39173
58808,61722
53802,71905
71420,41302
628,76705
27473,5160
17611,15042
77130,64043
6337,53947
96670,48634
99470,29679
28217,92819
99507,61977
25940,89019
77557,63630
70217,53059
50656,26097
39770,6381
67768,2839
23803,29756
91399,49598
78544,90241
62731,29927
89899,15954
89926,43427
20602,36632
57919,76246
78835,76220
6281,55982
20339,33611
95314,49353
19985,2597
10234,72513
3732,62176
43755,81800
21328,23667
62908,70952
54993,36586
4113,86813
4872,60646
98744,17781
68258,21
84432,36644
94447,83215
39670,24595
9571,59908
97803,26086
88535,3534
53499,79889
23836,31779
40533,2648
26290,69054
92386,80462
12370,62383
39042,51925
3233,13758
98583,1518
64728,56878
95496,14835
95206,70163
36726,44498
96287,89633
54391,60041
944,79762
41336,7370
4159,46460
10710,4590
65816,88013
30112,61069
88286,63772
16759,26051
11514,41891
81407,43681
72907,43850
7101,15862
82690,61277
33162,52400
49623,96731
46573,66947
28680,28062
63320,49747
43434,17058
26038,97776
10677,21825
99831,51352
8010,80796
44601,37874
72931,94661
99671,2936
29611,98188
88849,38644
12731,34685
43292,49943
5132,31441
69420,72302
26953,58960
56975,56636
65909,97785
11597,95301
22949,34196
41715,74161
41919,34139
54640,83157
228,67620
2675,18525
14935,34321
19229,10786
18450,64840
23221,94130
66973,29837
6115,27693
39157,87873
85972,5968
5098,82730
33303,41576
8062,16268
88361,61883
39934,30592
61669,10941
61301,48671
55718,9639
57489,11125
39626,57551
57085,25265
8838,68667
75546,65438
72709,98948
20999,44547
93352,49153
45321,50513
59364,41498
61400,186
62162,51914
27768,10718
9477,12310
3920,4331
26024,27653
64369,46231
12496,47179
81673,90358
72734,5083
68372,70710
73686,34738
51581,58521
6329,68160
58866,12193
75751,5457
57236,61972
82903,33434
30645,22441
25003,63081
47456,43667
46750,73507
53889,33377
52366,58859
70366,37807
27745,92299
57766,63346
53146,64414
33630,1006
3940,2488
294,45183
93931,72662
84951,72129
71062,73668
44370,36982
57243,57355
14186,87680
38673,9157
86659,8526
93634,68588
12297,41517
69400,32845
45121,94030
63025,55106
17497,27275
24741,67816
72664,31588
78478,34420
14084,21037
47157,50048
88779,45917
26708,43110
66673,67574
73716,12747
70107,48425
87352,52524
30359,51322
21295,46821
75771,78945
31033,29559
72112,4738
57234,52494
28934,49040
23890,29991
12336,90180
71372,24132
39245,40118
2158,16445
50209,70362
32263,51187
48898,11523
74677,77914
46425,82477
41805,66334
34128,974
61380,73880
23176,7655
19509,99344
95532,93842
39245,63322
46066,1059
44238,21433
41455,99001
75356,67634
15260,68204
63430,24306
58442,25601
25726,67771
902,82959
19306,96123
57277,55871
53093,22398
36162,18550
48997,72723
89301,70502
76421,553
8259,48016
42620,13190
71852,28379
71273,28959
13922,99771
20662,63146
97736,54512
20892,15666
6094,89183
67375,91397
32160,95768
50531,2236
47389,70294
51565,17253
46212,77790
25266,46332
96117,54029
84220,82082
66536,93316
20273,5406
22616,19925
27676,76495
49738,27674
58941,1403
7888,42443
70599,62921
52604,30638
8729,57707
31235,52921
25732,92061
70100,83134
11098,83348
6519,11017
31074,50038
10672,21033
84998,69522
27855,34100
88119,38561
39120,58484
27122,39914
15058,83032
88730,68980
78581,96859
68776,98360
316,95686
24226,66830
53309,30461
2901,97463
27631,14093
75235,95553
79730,92934
20840,33412
49718,98774
92215,88500
62168,55839
84411,71937
48078,86473
11365,82160
82607,97249
63570,15701
31110,19819
45284,58044
80174,13051
27814,30033
97495,33675
89952,20592
23742,36938
5603,11518
7835,99955
59102,755
70642,51568
844,99933
12105,37871
72251,16327
41571,78368
86117,65245
32700,84456
70759,34349
43061,24813
93686,87166
95885,8850
83284,54721
751,70940
43322,15501
72160,14959
83591,90059
45408,43170
94789,8445
733,54462
52550,59141
24780,84680
46519,99210
66594,76410
1152,88320
90186,69391
3868,45170
6983,20609
82780,55339
72138,73412
83476,33920
99492,70880
76583,25620
6052,73496
67809,14741
55204,94150
45365,42843
55907,28671
15944,57963
82738,77880
61678,19233
98167,93980
14853,61422
4113,69590
61153,4590
67582,8860
42411,70935
96328,17806
79268,58141
98222,3596
30011,59744
87976,93820
19465,47654
34157,99981
88202,78683
56921,29502
46760,61702
85294,92414
51157,9146
18948,64750
26041,23746
79480,66189
85363,69208
58549,99068
79987,77157
43661,25968
5784,41065
40109,79726
16864,93718
51531,65975
47679,56331
50524,17479
57731,28525
5711,38441
27002,83591
68327,27288
92894,92939
17036,34357
58977,96578
18449,60624
38151,73430
38842,23954
13999,64745
90364,7095
14023,63027
52650,87651
49155,63149
56275,1626
54219,28862
1923,18344
11314,42940
17798,60625
29807,48192
19664,54875
28714,11069
55966,29384
78936,82443
72503,26474
79867,32556
52994,3751
19903,65473
23970,65581
28502,28828
51102,73726
66227,83962
98703,84810
45424,48174
20299,81101
66830,31366
71384,10157
26110,53856
23780,74119
8858,36726
15153,1791
90866,2388
69123,74464
82123,58644
17932,82132
82364,53620
24456,42968
11236,79869
64077,55786
90003,94001
49779,88172
23602,77808
98201,3073
3072,57676
60137,25421
92368,33721
30723,85045
72660,22147
25906,55414
44271,30517
32709,95190
16086,47276
57870,26449
19211,34509
82644,17817
42746,88123
62858,78258
67838,70996
57513,77075
2677,95020
59679,345
8342,14354
78471,28484
74461,27018
40470,58015
88958,76089
54486,5339
69564,32109
74447,94482
64600,8602
9850,57112
91629,26224
6886,1893
57388,32681
81075,71576
35241,13189
27007,54131
30626,36193
51674,5101
81051,72320
98696,55897
60108,59665
33756,64311
28200,21334
19651,1233
52108,59910
33410,48012
78677,95317
95813,20198
23259,54045
20967,81069
70331,51480
88589,77280
90874,30747
42146,20353
319,27330
4351,55859
76704,71178
70819,40116
64145,66743
52721,60625
80168,84172
26523,95155
62706,49944
50613,31110
66817,39036
76310,24326
55493,94068
97907,4114
21645,62314
75175,60893
12118,43834
97397,26027
99592,97867
45201,28051
81361,77281
73049,5793
64462,29747
76730,74123
18772,63799
91671,67350
22308,33117
14519,42216
36911,2702
36437,8157
33168,78371
55844,26091
76303,64202
2824,69098
45051,36741
26703,60204
38517,92806
15023,74361
37159,60360
24356,63924
55234,32427
84187,19525
168,13872
25902,98130
50174,26382
57186,38505
82487,46696
12428,68552
46940,16145
48236,31472
66244,25161
67320,79261
6756,23383
66132,47922
79005,90577
83307,89676
7764,4111
83011,52895
59345,57386
65589,33518
71113,60957
64224,53064
96733,95137
70659,79632
75043,11963
11747,22739
9772,22817
51217,42919
55900,64980
20622,44881
81315,50325
30396,93853
72263,50469
13205,45598
10659,98692
78283,62878
7756,97010
16236,66984
41802,38838
32406,13000
91498,58569
24763,51106
88725,52864
45463,61285
24979,94059
57482,77973
86239,22241
77544,16668
94226,13714
33470,63509
65443,71597
89894,10618
97415,35327
35728,99529
40588,41090
58968,73478
33532,35425
47375,92848
18592,48006
3748,8988
67575,93037
80811,31705
11908,66446
70407,29524
5128,18241
46091,15758
15855,97454
6445,95978
51469,21280
45518,65126
57642,25408
64445,87760
60768,57709
56224,55250
89406,81616
14217,21932
75475,85056
80941,24312
12709,80847
34725,53174
4376,23402
43448,77923
47193,48982
2518,43451
96336,63903
27439,719
79140,95670
96292,42066
78323,73244
94333,87665
49833,20352
57075,63779
57989,66981
83528,61600
54664,11569
94461,69445
63920,82226
92153,33478
45108,52865
9989,42867
33052,91319
6316,41208
8059,11510
96307,83464
3725,23780
83270,56203
11041,67419
23142,18368
13016,55027
82481,12071
29877,89665
19480,23332
98991,40020
15520,29216
59114,65112
99556,66313
51471,67489
70614,41920
85606,1475
1841,44126
83274,46595
35361,75604
41534,88421
82125,96814
54659,81857
30431,73746
18071,65868
6248,98771
80249,76999
29391,12594
9840,69979
20729,22808
26124,26396
3172,94839
93915,36957
6620,53234
20205,95271
26458,69636
75396,78724
86958,98523
53752,26072
87913,30410
35212,90306
23665,74619
40652,49473
11478,39793
18572,66259
62978,24764
46156,43969
98798,3507
91138,12134
63768,12194
9634,74564
58259,18870
78340,84107
27697,45669
70916,91996
12637,7080
20923,97055
25402,57914
42431,17538
46871,37888
40900,33667
58255,97043
48663,16209
86875,86920
4808,37614
47590,84735
62191,71922
52737,40814
86084,84056
32974,86307
55900,2927
66179,60139
17335,80997
96678,61468
19732,47599
70344,78444
70310,57831
63014,37252
67348,28677
97711,92417
63710,35415
87990,19051
20738,8237
81700,93760
32306,74701
17615,2889
5917,18240
88226,8487
41799,75631
87151,1929
47707,13005
44622,89368
77071,61914
53713,17469
88188,74386
29869,29422
87575,98204
9891,73680
27939,44241
91728,16823
82293,49116
7029,21563
16442,82238
38830,66208
3459,17998
84426,19988
92609,84383
21418,92764
30849,55649
66307,1678
11975,95929
70130,14077
34970,65679
44003,55895
87418,39438
20017,71571
17352,76515
59583,58414
63588,87330
2351,86064
16359,80540
80527,55327
23477,94212
9155,31812
1169,21018
48660,50585
21219,65763
71104,64579
99279,79338
54820,54643
80513,64397
20440,81196
27115,93648
41249,44477
89835,80624
80053,63955
71815,94360
59048,61206
72812,27629
5717,8182
96106,48059
42073,26155
37792,20138
44281,60912
53867,54559
74724,29282
94548,21343
22409,36805
74746,19229
96493,46424
14573,2418
91450,40043
7444,47144
82402,9677
37009,48274
95236,85786
36469,56372
74018,47600
56406,80518
78616,41188
41470,72207
53234,95363
17937,85826
93922,91342
96357,10814
79402,71256
17809,68875
51906,59251
16426,30366
6413,93956
88815,57327
42555,30463
36158,83904
78296,58099
6791,22151
26138,59200
47637,77093
87965,31829
65864,65995
27440,51858
78752,23069
11560,82878
66510,71828
70022,71050
19679,66265
20590,12535
49028,56221
66848,73962
20764,7889
66077,24897
75417,30178
22107,74139
35801,59628
58454,60458
21283,83806
66873,13713
90555,73447
74968,11603
51363,35791
25372,19483
9698,92447
82698,75428
31369,30836
19267,63047
59370,47126
65732,15437
33355,73738
32374,63397
69691,31050
60638,18736
69901,71287
9012,18921
48470,83654
94105,50459
3936,54518
84381,11242
81873,78079
98611,30746
38443,41096
99113,34226
94704,89521
57138,97206
22446,4524
28763,41170
27930,83825
65141,85106
45707,87994
52077,84379
65311,99766
4093,91710
10851,85769
77655,61058
19398,83046
1639,2287
36854,25463
88044,81368
95970,83817
9145,53774
74801,79052
94059,97402
80737,40523
46425,94064
53951,44627
39079,31852
25419,92150
33314,40954
45915,1858
32985,10967
14443,58928
31756,40501
52070,87325
10830,48988
28648,52738
6781,13650
36127,97237
24195,11759
14116,20528
9327,49753
3756,89856
96871,80311
14781,72509
62681,42207
72335,41807
43966,8981
30428,16262
83525,5068
58567,65439
43587,68630
91668,73769
40964,26795
53038,35380
47195,48260
12049,70327
41178,10887
83001,16820
61511,68315
70250,7835
56768,56480
67556,35724
50348,59372
20513,2248
12353,18415
66695,46136
97581,54524
80153,88975
66633,61006
37802,21254
42694,7721
53941,70979
94554,5298
40593,46061
57986,31785
7470,3611
29239,85640
35682,55636
12781,20410
35703,24830
48086,46348
16221,98345
98030,15233
52444,75394
86686,58395
81133,86046
30307,97683
98988,55318
43414,76210
96736,10771
57981,39617
10731,70204
64193,80041
38698,72216
39655,54466
70850,48703
62499,7106
30051,45946
12454,83759
37182,70248
19384,57133
58213,62692
28167,20612
17917,51863
7254,67192
22332,19506
71531,25186
39126,62091
95796,33858
90235,61805
4716,33651
28326,23668
79925,22915
8456,23828
86415,528
22244,24985
9608,75421
96634,61128
41237,93304
60927,18234
47174,30081
70046,85221
78004,33829
69310,20039
75293,65964
28686,98378
39620,55987
88269,70412
94489,22766
78594,58215
81474,58461
12219,73168
5899,26068
96807,63434
7264,10113
17306,82845
41834,48206
62400,88395
